SMTSD	MacrophageSum.CIB_Abs
Artery - Tibial	0.15192960955241
Nerve - Tibial	0.588888617613703
Whole Blood	0.13035275495903
Adrenal Gland	0.450557769668369
Pancreas	0.0713358434547689
Thyroid	0.604180461066661
Heart - Left Ventricle	0.167059689773725
Heart - Atrial Appendage	0.455767677470159
Artery - Aorta	1.11124165240858
Lung	1.05638361679936
Esophagus - Muscularis	0.447543538291194
Esophagus - Gastroesophageal Junction	0.323321898634841
Esophagus - Mucosa	0.220870387883391
Stomach	0.187687522711819
Colon - Sigmoid	0.249832438818486
Prostate	0.448451235461113
Testis	0.317806709589088
Skin - Not Sun Exposed (Suprapubic)	0.402419820965532
Skin - Sun Exposed (Lower leg)	0.0730512108010082
Adipose - Subcutaneous	0.672984173854031
Muscle - Skeletal	0.0901308621565024
Nerve - Tibial	0.752407181974734
Whole Blood	0
Thyroid	0.752395283077389
Lung	1.55625849086206
Esophagus - Gastroesophageal Junction	0.19741308134257
Pancreas	0.109541505309886
Esophagus - Muscularis	0.169077360319835
Esophagus - Mucosa	0.377181808814275
Small Intestine - Terminal Ileum	0.55099096737528
Adipose - Visceral (Omentum)	0.647401927395113
Stomach	0.324314148615051
Adipose - Subcutaneous	1.01653366718853
Minor Salivary Gland	0.569086394875428
Whole Blood	0.089261369269783
Spleen	1.27845912490384
Heart - Atrial Appendage	0.130872199013166
Heart - Left Ventricle	0.0418877031611856
Lung	0.948427840001546
Artery - Aorta	0.702834063398675
Pancreas	0.4465759386749
Esophagus - Mucosa	0.316024719977371
Esophagus - Muscularis	0.229651635290836
Esophagus - Gastroesophageal Junction	0.369170564792558
Stomach	0.0491962814821602
Adipose - Visceral (Omentum)	1.03262187450353
Colon - Sigmoid	1.01037719069706
Colon - Transverse	0.657238279888561
Small Intestine - Terminal Ileum	0.560741840072835
Prostate	0.612388294408763
Liver	0.193561311860139
Breast - Mammary Tissue	0.628506508898255
Skin - Not Sun Exposed (Suprapubic)	0.599176667724756
Testis	0.347824015632537
Skin - Sun Exposed (Lower leg)	0.128336549691975
Adipose - Subcutaneous	1.63681154166908
Muscle - Skeletal	0.0876831913667138
Artery - Tibial	0.372250044432167
Whole Blood	0.0704555090083336
Heart - Atrial Appendage	0.157082051461126
Heart - Left Ventricle	0.180712528625183
Thyroid	0.340934669720337
Artery - Aorta	1.04686646242918
Lung	1.68558845663058
Pancreas	0.0567043860991747
Esophagus - Mucosa	0.212407922042743
Esophagus - Muscularis	0.24548862796565
Adipose - Visceral (Omentum)	0.256057394467217
Colon - Transverse	0.361868912566178
Stomach	0.132552010387016
Small Intestine - Terminal Ileum	0.426242849509972
Prostate	0.464333925782498
Testis	0.070529360211772
Skin - Not Sun Exposed (Suprapubic)	0.150499012525446
Minor Salivary Gland	0.371991615540452
Adipose - Subcutaneous	0.807738850563492
Skin - Sun Exposed (Lower leg)	0.313780225609976
Nerve - Tibial	0.799468548744637
Whole Blood	0.0728842489909329
Thyroid	0.578169064833877
Pancreas	0.0624769560044128
Stomach	1.19529799139859
Adipose - Visceral (Omentum)	1.20850264504164
Artery - Coronary	1.20138532283343
Heart - Left Ventricle	0.167210861810623
Heart - Atrial Appendage	0.785399253544459
Esophagus - Mucosa	0.114661686835182
Esophagus - Muscularis	0.602237496358943
Lung	2.32478710936314
Adrenal Gland	0.634048072190849
Colon - Sigmoid	0.368399282222788
Adipose - Subcutaneous	0.853471708140529
Muscle - Skeletal	0.0851650867085189
Artery - Tibial	0.583501028222325
Skin - Not Sun Exposed (Suprapubic)	0.200784499050063
Whole Blood	0.0699847969511228
Artery - Aorta	0.920269578017205
Lung	1.66234876287249
Esophagus - Mucosa	0.285672481107653
Esophagus - Muscularis	0.436809494991616
Pancreas	0.110979246795181
Colon - Transverse	0.284943077691118
Small Intestine - Terminal Ileum	1.32011273468134
Stomach	0.309740022927131
Skin - Not Sun Exposed (Suprapubic)	0.105234463084923
Thyroid	0.176007733937015
Muscle - Skeletal	0.0764568849636121
Nerve - Tibial	0.624382335844165
Testis	0.238792888093136
Minor Salivary Gland	0.921590839442094
Whole Blood	0.495149369231314
Brain - Cerebellar Hemisphere	0.0696029258582475
Brain - Hippocampus	0.00196509354214638
Brain - Substantia nigra	0.152470190588972
Brain - Anterior cingulate cortex (BA24)	0.0776024875335127
Brain - Amygdala	0.230172899108419
Brain - Caudate (basal ganglia)	0.117820952319151
Brain - Nucleus accumbens (basal ganglia)	0.185194020878027
Brain - Putamen (basal ganglia)	0.0763663685241726
Brain - Hypothalamus	0.189877777391829
Skin - Not Sun Exposed (Suprapubic)	0.159768641217993
Testis	0.0349153253651519
Muscle - Skeletal	0.0629844446822383
Thyroid	0.136038353512599
Heart - Atrial Appendage	0.11222360894425
Heart - Left Ventricle	0.0490171625149626
Nerve - Tibial	0.567533808367316
Artery - Tibial	0.0992342115098579
Esophagus - Gastroesophageal Junction	0.0344810623657737
Esophagus - Mucosa	0.0292362944241215
Esophagus - Muscularis	0.125579433683922
Brain - Cerebellum	0.069735869695162
Brain - Cortex	0.0720295346739838
Pituitary	0.163761290500783
Whole Blood	0.179559196763805
Spleen	1.73260086887673
Artery - Coronary	0.41564464298173
Heart - Atrial Appendage	0.606411799376358
Heart - Left Ventricle	0.0543952558117512
Artery - Aorta	0.469313019100097
Pancreas	0.158762129443863
Adipose - Visceral (Omentum)	1.19918200776281
Esophagus - Mucosa	1.01934149296286
Esophagus - Muscularis	0.532036849149263
Colon - Transverse	0.821377504709444
Stomach	0.17839608741741
Colon - Sigmoid	0.291112866550271
Skin - Not Sun Exposed (Suprapubic)	0.143168782417384
Nerve - Tibial	0.994589490516593
Artery - Tibial	0.162556052023679
Heart - Left Ventricle	0.397115499539907
Heart - Atrial Appendage	0.742961098663127
Skin - Sun Exposed (Lower leg)	0.304108172795048
Adipose - Subcutaneous	0.905943192496698
Breast - Mammary Tissue	0.992727669101704
Pancreas	0.163165005694008
Colon - Sigmoid	0.783815620993726
Uterus	0.734392156078682
Ovary	0.520088278332156
Skin - Not Sun Exposed (Suprapubic)	0.123495501168372
Whole Blood	0.170989056496167
Testis	0.0678009916400188
Lung	1.212803566691
Heart - Atrial Appendage	0.264955214272996
Thyroid	0.15510969525685
Esophagus - Mucosa	0.0947988257487748
Esophagus - Muscularis	0.0483754585130868
Liver	0.0450596393239357
Adipose - Visceral (Omentum)	0.593202054317209
Muscle - Skeletal	0.0443775095788036
Prostate	0.0937805086834615
Skin - Not Sun Exposed (Suprapubic)	0.145185754107257
Whole Blood	0
Brain - Frontal Cortex (BA9)	0.076670071028144
Brain - Cerebellar Hemisphere	0.149687118492446
Brain - Hippocampus	0.165010373395541
Brain - Substantia nigra	0.0776551057113781
Brain - Anterior cingulate cortex (BA24)	0.111661040940471
Brain - Caudate (basal ganglia)	0.142611430905821
Brain - Nucleus accumbens (basal ganglia)	0.26099093131538
Brain - Putamen (basal ganglia)	0.144308493450799
Brain - Spinal cord (cervical c-1)	0.223063779054024
Thyroid	0.299710834862454
Adipose - Subcutaneous	1.31322261089223
Nerve - Tibial	1.27617437758995
Artery - Tibial	0.271365414998272
Muscle - Skeletal	0.0968790940476229
Heart - Atrial Appendage	0.174917204309575
Heart - Left Ventricle	0.211538813412441
Adipose - Visceral (Omentum)	0.132003046365133
Brain - Cerebellum	0.0253421612275068
Brain - Cortex	0.0980189580410753
Pituitary	0.455181243429057
Whole Blood	0.117220627649715
Skin - Sun Exposed (Lower leg)	0.786031191665241
Muscle - Skeletal	0.102558316105227
Thyroid	0.971816412452965
Breast - Mammary Tissue	0.528693999839
Heart - Atrial Appendage	0.162045347946896
Whole Blood	0.143283519884266
Lung	2.00890718065437
Prostate	0.30284735523028
Esophagus - Muscularis	0.305479433653251
Esophagus - Mucosa	0.313311517222312
Adipose - Visceral (Omentum)	0.788563632699297
Testis	0.146544924740339
Muscle - Skeletal	0.0314313218323011
Nerve - Tibial	0.656607786939588
Artery - Tibial	0.170345000476739
Colon - Transverse	0.583460061156733
Minor Salivary Gland	0.748523318166742
Whole Blood	0.0404485192287256
Adrenal Gland	0.345441261869651
Skin - Sun Exposed (Lower leg)	0.189124443439017
Heart - Atrial Appendage	0.373705023954906
Heart - Left Ventricle	0.0736370979819109
Artery - Aorta	0.408667678740768
Esophagus - Mucosa	0.157367790890982
Esophagus - Gastroesophageal Junction	0.184957171853201
Liver	0.216822052634191
Pancreas	0.127162468504896
Small Intestine - Terminal Ileum	0.602513115447949
Colon - Transverse	0.769325660088636
Colon - Sigmoid	0.58641952856231
Whole Blood	0.147422238462867
Pancreas	0.0629477309298968
Esophagus - Muscularis	0.136419886225877
Esophagus - Mucosa	0.177415894043098
Stomach	0.148452430273495
Adipose - Visceral (Omentum)	1.05385516777902
Small Intestine - Terminal Ileum	0.819734092352341
Colon - Sigmoid	1.03919373090737
Skin - Sun Exposed (Lower leg)	0.208826891221187
Muscle - Skeletal	0.0902082798197838
Artery - Tibial	0.0820795850185979
Whole Blood	0
Lung	1.80316539502061
Breast - Mammary Tissue	0.768423398507977
Nerve - Tibial	1.04484826888708
Artery - Tibial	0.490085819883838
Muscle - Skeletal	0.146961637064796
Thyroid	0.594201665910652
Heart - Atrial Appendage	0.112820260162562
Artery - Coronary	0.824907905046645
Heart - Left Ventricle	0.0109325228561206
Artery - Aorta	0.753180738137243
Skin - Not Sun Exposed (Suprapubic)	0.232747055998573
Vagina	0.218564716602923
Skin - Sun Exposed (Lower leg)	0.214747686109121
Adipose - Subcutaneous	0.795255906119697
Lung	1.68539606049007
Testis	0.273634507172664
Whole Blood	0.292863297682684
Brain - Frontal Cortex (BA9)	0.0845495807981674
Brain - Cerebellar Hemisphere	0.0390593845879817
Brain - Hippocampus	0.0658287926686297
Brain - Substantia nigra	0.0490184879350583
Brain - Amygdala	0.115995127071191
Brain - Caudate (basal ganglia)	0.0701995175501984
Brain - Nucleus accumbens (basal ganglia)	0.195533245170847
Brain - Putamen (basal ganglia)	0.103272659347132
Brain - Hypothalamus	0.193140882874648
Adipose - Subcutaneous	1.93866170975583
Thyroid	0.305887267534747
Esophagus - Mucosa	0.053721989622116
Esophagus - Gastroesophageal Junction	0.0542664004729862
Testis	0.138887144216392
Brain - Cerebellum	0.0814856805607084
Brain - Cortex	0.0950304407697617
Pituitary	0.374840464719675
Muscle - Skeletal	0.357998180177203
Adipose - Visceral (Omentum)	1.12157869309256
Whole Blood	0.299324996430221
Brain - Frontal Cortex (BA9)	0.189131606883865
Brain - Cerebellar Hemisphere	0.0781646533447722
Brain - Hippocampus	0.0938524603283534
Brain - Caudate (basal ganglia)	0.119597897595661
Brain - Nucleus accumbens (basal ganglia)	0.0712187697825577
Brain - Putamen (basal ganglia)	0.137236474760208
Brain - Hypothalamus	0.15729936602838
Artery - Tibial	0.330808744167824
Muscle - Skeletal	0.0499893128701549
Thyroid	0.468175153359213
Lung	0.514755674414807
Heart - Atrial Appendage	0.264612435471557
Heart - Left Ventricle	0.140474973651383
Ovary	0.205285867136623
Uterus	0.0568131070473908
Brain - Cerebellum	0.0971937531934597
Brain - Cortex	0.0920399885972835
Pituitary	0.338330878049066
Whole Blood	0.0918396041011714
Spleen	0.790841131713511
Thyroid	0.604881820879584
Pancreas	0.286443128627094
Adipose - Visceral (Omentum)	0.531695519239126
Esophagus - Gastroesophageal Junction	0.266519743751586
Esophagus - Muscularis	0.245269094763977
Esophagus - Mucosa	0.22873486401662
Uterus	0.511911164441064
Ovary	0.166728397491354
Stomach	0.112320313474387
Colon - Sigmoid	0.15880191768066
Skin - Not Sun Exposed (Suprapubic)	0.219656599260368
Breast - Mammary Tissue	0.93366557656462
Skin - Sun Exposed (Lower leg)	0.11466650384202
Muscle - Skeletal	0.0202223569470573
Whole Blood	0.0917759487693035
Spleen	0.716463732113488
Thyroid	0.418970517835461
Adrenal Gland	0.461632323170498
Lung	0.693923242278359
Heart - Left Ventricle	0.13640307377769
Artery - Aorta	1.00660379345626
Liver	0.222884057034175
Esophagus - Gastroesophageal Junction	0.385913922502904
Adipose - Visceral (Omentum)	1.08323046149076
Pancreas	0.115569463281892
Heart - Atrial Appendage	0.116131019000211
Esophagus - Muscularis	0.371965880592769
Minor Salivary Gland	1.33006571086634
Artery - Coronary	0.683797975589438
Colon - Transverse	0.212394956239265
Stomach	0.158802231546962
Small Intestine - Terminal Ileum	0.691644977497044
Colon - Sigmoid	0.347488928425062
Prostate	0.6654871150317
Skin - Not Sun Exposed (Suprapubic)	0.266827747395692
Testis	0.169810240803622
Skin - Sun Exposed (Lower leg)	0.180846413231898
Adipose - Subcutaneous	1.08214908175026
Muscle - Skeletal	0.0384497294541752
Nerve - Tibial	0.858938209395809
Breast - Mammary Tissue	0.38681623887119
Artery - Tibial	0.16608304618454
Whole Blood	0.217727908404529
Nerve - Tibial	0.904812272794572
Artery - Tibial	0.11879032652282
Skin - Not Sun Exposed (Suprapubic)	0.658436887749259
Breast - Mammary Tissue	0.677726388397723
Adipose - Visceral (Omentum)	1.23066739794308
Lung	2.45967436115194
Heart - Atrial Appendage	0.197863759604601
Esophagus - Gastroesophageal Junction	0.617314602962326
Thyroid	0.284115395139206
Ovary	0.0593680335101577
Whole Blood	0.270853151490449
Skin - Sun Exposed (Lower leg)	0.09634391950523
Nerve - Tibial	0.747301906486138
Artery - Tibial	0.123427849057035
Skin - Not Sun Exposed (Suprapubic)	0.0968298609553061
Prostate	0.81079151403031
Spleen	0.695752562522566
Lung	0.54955451933594
Artery - Coronary	0.415714542595639
Heart - Left Ventricle	0.147704282446636
Heart - Atrial Appendage	0.250281272373547
Artery - Aorta	0.467035443040281
Breast - Mammary Tissue	0.627456369686968
Adipose - Visceral (Omentum)	0.931677930348582
Small Intestine - Terminal Ileum	0.444143795155507
Thyroid	1.05885647503048
Muscle - Skeletal	0.0528268174384428
Testis	0.236288004814275
Esophagus - Mucosa	0.146083945689353
Esophagus - Muscularis	0.214924058543681
Esophagus - Gastroesophageal Junction	0.156507715988178
Colon - Transverse	0.73997732925136
Pancreas	0.216795860945315
Stomach	0.025659105247803
Whole Blood	0.142446246053529
Spleen	0.579428008002938
Adrenal Gland	0.447001063735102
Thyroid	0.808558696861937
Artery - Aorta	1.00453587584631
Lung	3.42282456554341
Adipose - Visceral (Omentum)	0.949268842672007
Esophagus - Mucosa	0.12844584144677
Esophagus - Muscularis	0.29620309003861
Pancreas	0.0674920023495062
Esophagus - Gastroesophageal Junction	0.0278375960439439
Colon - Sigmoid	0.347676091631826
Uterus	0.37087540824452
Stomach	0.11252254163265
Vagina	0.440483384221351
Ovary	0.231965473617561
Skin - Not Sun Exposed (Suprapubic)	0.244848201771587
Breast - Mammary Tissue	0.533909883975155
Colon - Transverse	0.805522612470039
Liver	0.627610862963592
Minor Salivary Gland	0.622773239856546
Skin - Sun Exposed (Lower leg)	0.155533076939707
Muscle - Skeletal	0.0376100137158584
Nerve - Tibial	0.913819841965302
Artery - Tibial	0.171030672330035
Whole Blood	0.117351700942063
Brain - Cerebellar Hemisphere	0.0950132848941664
Brain - Hippocampus	0.267973144604516
Brain - Anterior cingulate cortex (BA24)	0.10937404998751
Brain - Amygdala	0.137542144132974
Brain - Caudate (basal ganglia)	0.0844596523338272
Brain - Nucleus accumbens (basal ganglia)	0.0739983207600773
Brain - Putamen (basal ganglia)	0.0488653764697007
Brain - Hypothalamus	0.1630660449091
Skin - Sun Exposed (Lower leg)	0.140637570385623
Testis	0.0221843067712589
Lung	1.75072302711515
Liver	0.0377192990891692
Muscle - Skeletal	0.0347153190983131
Prostate	0.125763661301766
Nerve - Tibial	1.21907369006651
Artery - Tibial	0.186207840264076
Heart - Atrial Appendage	0.267994985074614
Heart - Left Ventricle	0.0770037823640783
Esophagus - Muscularis	0.180652000918251
Artery - Aorta	0.313842451229632
Esophagus - Gastroesophageal Junction	0.293497532134403
Stomach	0.0897690326088453
Brain - Cerebellum	0.145791079463376
Brain - Cortex	0.141369566714381
Pituitary	0.194368705315814
Whole Blood	0.185236485404629
Heart - Left Ventricle	0.117311667394242
Thyroid	0.798262652628349
Pancreas	0.070746462831526
Esophagus - Mucosa	0.276745786539281
Esophagus - Muscularis	0.132911030786084
Esophagus - Gastroesophageal Junction	0.246273672813677
Stomach	0.0546721244284812
Colon - Transverse	0.568741631127468
Small Intestine - Terminal Ileum	1.15658590931542
Colon - Sigmoid	0.384552806144413
Breast - Mammary Tissue	0.699770340892715
Ovary	0.622929037682412
Vagina	0.485462894701256
Minor Salivary Gland	0.622672924200379
Adipose - Subcutaneous	0.684658297431055
Nerve - Tibial	0.731628181650219
Whole Blood	0.0216467229106335
Brain - Frontal Cortex (BA9)	0.120750457562247
Brain - Cerebellar Hemisphere	0.0443302507286127
Brain - Caudate (basal ganglia)	0.12250373169359
Brain - Nucleus accumbens (basal ganglia)	0.0745188468119184
Brain - Putamen (basal ganglia)	0.0273801706178112
Brain - Hypothalamus	0.0649560478144751
Skin - Sun Exposed (Lower leg)	0.0946235815663951
Adipose - Subcutaneous	0.765491928086276
Muscle - Skeletal	0.0164776406930416
Artery - Tibial	0.733071252362686
Breast - Mammary Tissue	0.359901903718121
Heart - Atrial Appendage	0.35409579595012
Lung	0.62017141281176
Heart - Left Ventricle	0.0477644291103505
Liver	0.0894023567866619
Testis	0.0740763031213551
Minor Salivary Gland	0.297253696074388
Brain - Cerebellum	0.0348797501917479
Pituitary	0.183230486335926
Whole Blood	0.00928535399453418
Spleen	1.32982622971839
Heart - Atrial Appendage	0.265644836554364
Artery - Aorta	0.427788698469528
Heart - Left Ventricle	0.0997660353546017
Lung	1.11480545610173
Pancreas	0.0853222449685312
Adipose - Visceral (Omentum)	1.29919764024387
Esophagus - Gastroesophageal Junction	0.313023817397359
Esophagus - Muscularis	0.280458868150331
Esophagus - Mucosa	0.18480330706104
Colon - Transverse	0.708316397162567
Minor Salivary Gland	0.18562426576545
Skin - Not Sun Exposed (Suprapubic)	0.535488184864562
Nerve - Tibial	0.875785984638538
Testis	0.385500991095732
Liver	0.263151371000227
Whole Blood	0.094409105761652
Nerve - Tibial	0.847463642013988
Skin - Sun Exposed (Lower leg)	0.0818243454969228
Adipose - Subcutaneous	0.757629456290636
Muscle - Skeletal	0.0784410116865429
Lung	1.46034156914698
Artery - Aorta	0.689667848076643
Liver	0.0432721884689986
Esophagus - Mucosa	0.122611077679861
Ovary	0.38660682902934
Colon - Sigmoid	0.259459744304804
Skin - Not Sun Exposed (Suprapubic)	0.145499890007508
Whole Blood	0.0949365484644948
Brain - Frontal Cortex (BA9)	0.846647811680857
Brain - Cerebellar Hemisphere	0.0622375115016745
Brain - Spinal cord (cervical c-1)	1.83323386816727
Skin - Sun Exposed (Lower leg)	0.654710296497027
Heart - Atrial Appendage	0.0786303442632624
Lung	0.676572364751679
Skin - Not Sun Exposed (Suprapubic)	0.787408270535442
Nerve - Tibial	1.09649456561109
Artery - Tibial	0.25043788231016
Liver	0.0523109201785119
Artery - Aorta	0.239416141183286
Esophagus - Mucosa	0.0728603705126364
Breast - Mammary Tissue	0.450588273532287
Brain - Cerebellum	0.259476763001758
Pituitary	0.188979557595247
Adrenal Gland	0.568611785744755
Spleen	1.27728377944332
Pancreas	0.140309175888709
Thyroid	0.366831297351948
Lung	1.10859651934552
Esophagus - Mucosa	0.566970785858239
Esophagus - Gastroesophageal Junction	0.314401974089024
Adipose - Subcutaneous	0.723224645401276
Whole Blood	0.184342763719517
Brain - Frontal Cortex (BA9)	0.265793065669919
Brain - Cerebellar Hemisphere	0.0772313663523737
Brain - Hippocampus	0.400300821767807
Brain - Substantia nigra	0.307243517342147
Brain - Anterior cingulate cortex (BA24)	0.161335244158212
Brain - Amygdala	0.140673718042661
Brain - Caudate (basal ganglia)	0.473877889416056
Brain - Nucleus accumbens (basal ganglia)	0.0784030301392144
Brain - Hypothalamus	0.507194286929423
Skin - Sun Exposed (Lower leg)	0.18823082425704
Muscle - Skeletal	0.136385420046379
Thyroid	0.23715233802959
Lung	2.60304881764648
Heart - Atrial Appendage	0.562165377734289
Brain - Cerebellum	0.0465775463658409
Brain - Cortex	0.0954795276014946
Whole Blood	0.216586177628226
Brain - Nucleus accumbens (basal ganglia)	0.0151305276138787
Brain - Hypothalamus	0.0877099707966915
Skin - Sun Exposed (Lower leg)	0.332113776497568
Adipose - Subcutaneous	0.602293013704303
Artery - Tibial	0.213377603401555
Muscle - Skeletal	0.0487197130104186
Thyroid	0.410448485555957
Breast - Mammary Tissue	0.613757179519475
Lung	1.7418883129714
Artery - Aorta	1.11720056465888
Liver	0.133006988477869
Esophagus - Mucosa	0.0487209223262592
Whole Blood	0.13065769937847
Brain - Frontal Cortex (BA9)	0.0912163842979218
Brain - Cerebellar Hemisphere	0.208209537382062
Brain - Hippocampus	0.347711684078857
Brain - Substantia nigra	0.410160976292583
Brain - Anterior cingulate cortex (BA24)	0.233722532334597
Brain - Amygdala	0.421032241704819
Brain - Caudate (basal ganglia)	0.498758170820956
Brain - Nucleus accumbens (basal ganglia)	0.310367934877296
Brain - Hypothalamus	0.130125055249635
Skin - Sun Exposed (Lower leg)	0.182954464801894
Nerve - Tibial	0.823066092306162
Lung	1.33449488222066
Esophagus - Mucosa	0.598199930263658
Spleen	0.599259162623554
Skin - Not Sun Exposed (Suprapubic)	0.226390590852913
Adipose - Visceral (Omentum)	0.297605854267055
Brain - Cortex	0.098190356733036
Pituitary	1.01331718103525
Whole Blood	0.0671482695419629
Artery - Coronary	1.38665011574604
Lung	1.36109052448692
Pancreas	0.0890904663659031
Heart - Atrial Appendage	0.344551002959226
Thyroid	0.659951665954493
Colon - Transverse	0.180841770714164
Esophagus - Gastroesophageal Junction	0.0874172833247624
Esophagus - Muscularis	0.0543569205386992
Esophagus - Mucosa	0.539749118011679
Small Intestine - Terminal Ileum	0.388651419353516
Minor Salivary Gland	0.112421309209477
Prostate	0.206525360103324
Skin - Not Sun Exposed (Suprapubic)	0.362893940010948
Testis	0.132677702351332
Skin - Sun Exposed (Lower leg)	0.373997727483124
Muscle - Skeletal	0.0129141713885104
Adipose - Subcutaneous	0.845636654912
Nerve - Tibial	0.691036870077401
Artery - Tibial	0.0867300738383187
Whole Blood	0.0913655626538978
Skin - Sun Exposed (Lower leg)	0.139643197801824
Adipose - Subcutaneous	0.211954123176901
Heart - Atrial Appendage	0.526029730545569
Artery - Tibial	0.0574355658436991
Esophagus - Mucosa	0.0315379255068205
Whole Blood	0
Skin - Sun Exposed (Lower leg)	0.305109367226518
Adipose - Subcutaneous	1.03502300615396
Muscle - Skeletal	0.201420661826035
Nerve - Tibial	0.982442843531697
Whole Blood	0.278768860509461
Skin - Sun Exposed (Lower leg)	0.680708566094719
Adipose - Subcutaneous	2.03517777558625
Muscle - Skeletal	0.409617443428171
Artery - Tibial	0.763740453406274
Whole Blood	0.317417792317867
Skin - Sun Exposed (Lower leg)	0.158506201347522
Adipose - Subcutaneous	0.743455085114822
Muscle - Skeletal	0.137800977165741
Skin - Not Sun Exposed (Suprapubic)	0.320226192861555
Thyroid	1.59412704473456
Heart - Atrial Appendage	0.208411486569836
Esophagus - Gastroesophageal Junction	0.809596948149678
Esophagus - Muscularis	0.246508281914931
Heart - Left Ventricle	0.0747307457393924
Adipose - Visceral (Omentum)	1.11103745960308
Ovary	0.13980124140131
Vagina	0.24652730166461
Whole Blood	0.165038227155981
Spleen	0.708671197821282
Adipose - Visceral (Omentum)	0.480621788647246
Stomach	0.520066796565475
Small Intestine - Terminal Ileum	0.775437553212346
Prostate	0.59921147830421
Colon - Sigmoid	0.217341627403773
Skin - Sun Exposed (Lower leg)	0.343115293750462
Adipose - Subcutaneous	1.20007358465837
Muscle - Skeletal	0.0667884617486803
Nerve - Tibial	0.76337814125492
Artery - Tibial	0.28175484076417
Testis	0
Skin - Not Sun Exposed (Suprapubic)	0.210150203772967
Whole Blood	0
Testis	0.263098645984106
Adipose - Subcutaneous	1.09484498548785
Nerve - Tibial	0.711059786738958
Artery - Tibial	0.209109279534894
Muscle - Skeletal	0.0331218146900513
Skin - Not Sun Exposed (Suprapubic)	0.211822348434499
Lung	1.47994346179336
Heart - Atrial Appendage	0.249498820573643
Heart - Left Ventricle	0.0317926691729356
Liver	0.124724651933435
Adipose - Visceral (Omentum)	1.50284983938097
Whole Blood	0.0968907534013042
Thyroid	0.463148748363906
Pancreas	0.0785795771242937
Heart - Left Ventricle	0.0764252766428993
Artery - Aorta	1.29819909239767
Lung	2.24890038749098
Esophagus - Muscularis	0.225697270200971
Esophagus - Mucosa	0.329665560093977
Esophagus - Gastroesophageal Junction	0.332655961867935
Stomach	0.0663628964363079
Adipose - Visceral (Omentum)	0.724882854487585
Small Intestine - Terminal Ileum	0.580498224076425
Colon - Transverse	1.22387070777149
Breast - Mammary Tissue	0.606121959761178
Colon - Sigmoid	0.421267056205696
Skin - Not Sun Exposed (Suprapubic)	0.196307481278562
Testis	0.142209446729716
Skin - Sun Exposed (Lower leg)	0.195485707863938
Adipose - Subcutaneous	0.836951009665166
Artery - Tibial	0.325705862845605
Nerve - Tibial	0.732495830893844
Muscle - Skeletal	0.0386946430935047
Whole Blood	0.00928396585891775
Thyroid	0.562154718979386
Lung	0.84380704080544
Artery - Aorta	0.716229625295173
Skin - Sun Exposed (Lower leg)	0.162288957669588
Adipose - Subcutaneous	0.590390793842309
Artery - Tibial	0.103526783340189
Nerve - Tibial	0.765559804055046
Muscle - Skeletal	0.0243609821088146
Skin - Not Sun Exposed (Suprapubic)	0.155889194168288
Esophagus - Mucosa	0.1151856632886
Esophagus - Muscularis	0.298337759955105
Esophagus - Gastroesophageal Junction	0.254425528253516
Pancreas	0.0320465989949325
Adipose - Visceral (Omentum)	0.0889219650835568
Stomach	0.0767856824430848
Colon - Transverse	0.236626972915809
Whole Blood	0.109523828835684
Spleen	1.09574591956803
Pancreas	0.0675915138295822
Heart - Left Ventricle	0.110760021945517
Thyroid	0.409977820996659
Heart - Atrial Appendage	0.148624549372764
Artery - Coronary	0.472104049783741
Lung	0.872470719557429
Breast - Mammary Tissue	0.371575416183204
Adipose - Visceral (Omentum)	0.500219965154715
Colon - Transverse	0.784974098838392
Small Intestine - Terminal Ileum	0.58998065585573
Esophagus - Mucosa	0.460295623280585
Esophagus - Gastroesophageal Junction	0.189787913766202
Prostate	0.352473663001606
Testis	0.175587181244787
Adipose - Subcutaneous	0.639648203887123
Muscle - Skeletal	0.0622743251608622
Artery - Tibial	0.447071502978338
Nerve - Tibial	0.67309504469242
Minor Salivary Gland	0.224753052212497
Whole Blood	0.0666905367023956
Skin - Not Sun Exposed (Suprapubic)	0.277102651569649
Adipose - Subcutaneous	0.76812208623017
Esophagus - Mucosa	0.099065008448033
Whole Blood	0.0493503500860086
Brain - Frontal Cortex (BA9)	0.13983563131007
Brain - Substantia nigra	0.240181542853202
Brain - Anterior cingulate cortex (BA24)	0.170873478232464
Brain - Amygdala	0.0950240324207144
Brain - Nucleus accumbens (basal ganglia)	0.0918793874432326
Brain - Putamen (basal ganglia)	0.0944301503458098
Brain - Hypothalamus	0.234120558611401
Brain - Spinal cord (cervical c-1)	0.170804483519582
Adipose - Subcutaneous	0.674745502243924
Artery - Tibial	0.354944201300279
Thyroid	0.637665805275123
Adipose - Visceral (Omentum)	1.8858985604726
Testis	0.381340331655737
Heart - Atrial Appendage	0.226736748860457
Esophagus - Mucosa	0.54462574079919
Brain - Cerebellum	0.0780837328129105
Brain - Cortex	0.0618008757588834
Pituitary	0.609313482607096
Whole Blood	0.117567558542696
Brain - Cerebellar Hemisphere	0.0550975627891581
Brain - Hippocampus	0.169264899274962
Brain - Substantia nigra	0.092369008634502
Brain - Anterior cingulate cortex (BA24)	0.146068603251008
Brain - Caudate (basal ganglia)	0.22822263919622
Brain - Nucleus accumbens (basal ganglia)	0.0392142870040722
Brain - Hypothalamus	0.390776077587319
